time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
36.4400,442.3248,184.4984,6.4189,0.0008,2.1600,0.01189,9.5093,184.4984,0.0000,442.3248
36.4800,442.1638,184.6984,6.4189,0.0008,2.1600,0.01189,9.5093,184.6984,0.0000,442.1638
36.5200,442.0028,184.8984,6.4188,0.0008,2.1600,0.01189,9.5093,184.8984,0.0000,442.0028
36.5600,441.8418,185.0984,6.4188,0.0008,2.1600,0.01189,9.5093,185.0984,0.0000,441.8418
36.6000,441.6808,185.2984,6.4188,0.0008,2.1600,0.01189,9.5093,185.2984,0.0000,441.6808
36.6400,441.5198,185.4984,6.4188,0.0008,2.1600,0.01189,9.5093,185.4984,0.0000,441.5198
36.6800,441.3588,185.6984,6.4188,0.0008,2.1600,0.01189,9.5093,185.6984,0.0000,441.3588
36.7200,441.1978,185.8984,6.4188,0.0008,2.1600,0.01189,9.5093,185.8984,0.0000,441.1978
36.7600,441.0368,186.0984,6.4187,0.0008,2.1600,0.01189,9.5093,186.0984,0.0000,441.0368
36.8000,440.8758,186.2984,6.4187,0.0008,2.1600,0.01189,9.5093,186.2984,0.0000,440.8758
36.8400,440.7148,186.4984,6.4187,0.0008,2.1600,0.01189,9.5093,186.4984,0.0000,440.7148
36.8800,440.5538,186.6984,6.4187,0.0008,2.1600,0.01189,9.5093,186.6984,0.0000,440.5538
36.9200,440.3928,186.8984,6.4187,0.0008,2.1600,0.01189,9.5093,186.8984,0.0000,440.3928
36.9600,440.2318,187.0984,6.4186,0.0008,2.1600,0.01189,9.5093,187.0984,0.0000,440.2318
37.0000,440.0708,187.2984,6.4186,0.0008,2.1600,0.01189,9.5093,187.2984,0.0000,440.0708
37.0400,439.9098,187.4984,6.4186,0.0008,2.1600,0.01189,9.5093,187.4984,0.0000,439.9098
37.0800,439.7488,187.6984,6.4186,0.0008,2.1600,0.01189,9.5093,187.6984,0.0000,439.7488
37.1200,439.5878,187.8984,6.4186,0.0008,2.1600,0.01189,9.5093,187.8984,0.0000,439.5878
37.1600,439.4269,188.0984,6.4185,0.0008,2.1600,0.01189,9.5093,188.0984,0.0000,439.4269
37.2000,439.2659,188.2984,6.4185,0.0008,2.1600,0.01189,9.5093,188.2984,0.0000,439.2659
37.2400,439.1049,188.4984,6.4185,0.0008,2.1600,0.01189,9.5093,188.4984,0.0000,439.1049
37.2800,438.9439,188.6984,6.4185,0.0008,2.1600,0.01189,9.5093,188.6984,0.0000,438.9439
37.3200,438.7829,188.8984,6.4185,0.0008,2.1600,0.01189,9.5093,188.8984,0.0000,438.7829
37.3600,438.6219,189.0984,6.4184,0.0008,2.1600,0.01189,9.5093,189.0984,0.0000,438.6219
37.4000,438.4610,189.2984,6.4184,0.0008,2.1600,0.01189,9.5093,189.2984,0.0000,438.4610
37.4400,438.3000,189.4984,6.4184,0.0008,2.1600,0.01189,9.5093,189.4984,0.0000,438.3000
37.4800,438.1390,189.6984,6.4184,0.0008,2.1600,0.01189,9.5093,189.6984,0.0000,438.1390
37.5200,437.9780,189.8984,6.4184,0.0008,2.1600,0.01188,9.5093,189.8984,0.0000,437.9780
37.5600,437.8171,190.0984,6.4183,0.0008,2.1600,0.01188,9.5093,190.0984,0.0000,437.8171
37.6000,437.6561,190.2984,6.4183,0.0008,2.1600,0.01188,9.5093,190.2984,0.0000,437.6561
37.6400,437.4951,190.4984,6.4183,0.0008,2.1600,0.01188,9.5093,190.4984,0.0000,437.4951
37.6800,437.3342,190.6984,6.4183,0.0008,2.1600,0.01188,9.5093,190.6984,0.0000,437.3342
37.7200,437.1732,190.8984,6.4183,0.0008,2.1600,0.01188,9.5093,190.8984,0.0000,437.1732
37.7600,437.0122,191.0984,6.4182,0.0008,2.1600,0.01188,9.5093,191.0984,0.0000,437.0122
37.8000,436.8513,191.2984,6.4182,0.0008,2.1600,0.01188,9.5093,191.2984,0.0000,436.8513
37.8400,436.6903,191.4984,6.4182,0.0008,2.1600,0.01188,9.5093,191.4984,0.0000,436.6903
37.8800,436.5293,191.6984,6.4182,0.0008,2.1600,0.01188,9.5093,191.6984,0.0000,436.5293
37.9200,436.3684,191.8984,6.4182,0.0008,2.1600,0.01188,9.5093,191.8984,0.0000,436.3684
37.9600,436.2074,192.0984,6.4181,0.0008,2.1600,0.01188,9.5093,192.0984,0.0000,436.2074
38.0000,436.0465,192.2984,6.4181,0.0008,2.1600,0.01188,9.5093,192.2984,0.0000,436.0465
38.0400,435.8855,192.4984,6.4181,0.0008,2.1600,0.01188,9.5093,192.4984,0.0000,435.8855
38.0800,435.7245,192.6984,6.4181,0.0008,2.1600,0.01188,9.5093,192.6984,0.0000,435.7245
38.1200,435.5636,192.8984,6.4181,0.0008,2.1600,0.01188,9.5093,192.8984,0.0000,435.5636
38.1600,435.4026,193.0984,6.4180,0.0008,2.1600,0.01188,9.5093,193.0984,0.0000,435.4026
38.2000,435.2417,193.2984,6.4180,0.0008,2.1600,0.01188,9.5093,193.2984,0.0000,435.2417
38.2400,435.0807,193.4984,6.4180,0.0008,2.1600,0.01188,9.5093,193.4984,0.0000,435.0807
38.2800,434.9198,193.6984,6.4180,0.0008,2.1600,0.01188,9.5093,193.6984,0.0000,434.9198
38.3200,434.7588,193.8984,6.4180,0.0008,2.1600,0.01188,9.5093,193.8984,0.0000,434.7588
38.3600,434.5979,194.0984,6.4179,0.0008,2.1600,0.01188,9.5093,194.0984,0.0000,434.5979
38.4000,434.4369,194.2984,6.4179,0.0008,2.1600,0.01188,9.5093,194.2984,0.0000,434.4369
38.4400,434.2760,194.4984,6.4179,0.0008,2.1600,0.01188,9.5093,194.4984,0.0000,434.2760
38.4800,434.1150,194.6984,6.4179,0.0008,2.1600,0.01188,9.5093,194.6984,0.0000,434.1150
38.5200,433.9541,194.8984,6.4179,0.0008,2.1600,0.01188,9.5093,194.8984,0.0000,433.9541
38.5600,433.7932,195.0984,6.4178,0.0008,2.1600,0.01188,9.5093,195.0984,0.0000,433.7932
38.6000,433.6322,195.2984,6.4178,0.0008,2.1600,0.01188,9.5093,195.2984,0.0000,433.6322
38.6400,433.4713,195.4984,6.4178,0.0008,2.1600,0.01188,9.5093,195.4984,0.0000,433.4713
38.6800,433.3103,195.6984,6.4178,0.0008,2.1600,0.01188,9.5093,195.6984,0.0000,433.3103
38.7200,433.1494,195.8984,6.4178,0.0008,2.1600,0.01188,9.5093,195.8984,0.0000,433.1494
38.7600,432.9885,196.0984,6.4177,0.0008,2.1600,0.01188,9.5093,196.0984,0.0000,432.9885
38.8000,432.8275,196.2984,6.4177,0.0008,2.1600,0.01188,9.5093,196.2984,0.0000,432.8275
38.8400,432.6666,196.4984,6.4177,0.0008,2.1600,0.01188,9.5093,196.4984,0.0000,432.6666
38.8800,432.5057,196.6984,6.4177,0.0008,2.1600,0.01188,9.5093,196.6984,0.0000,432.5057
38.9200,432.3447,196.8984,6.4177,0.0008,2.1600,0.01188,9.5093,196.8984,0.0000,432.3447
38.9600,432.1838,197.0984,6.4176,0.0008,2.1600,0.01188,9.5093,197.0984,0.0000,432.1838
39.0000,432.0229,197.2984,6.4176,0.0008,2.1600,0.01188,9.5093,197.2984,0.0000,432.0229
39.0400,431.8620,197.4984,6.4176,0.0008,2.1600,0.01188,9.5093,197.4984,0.0000,431.8620
39.0800,431.7010,197.6984,6.4176,0.0008,2.1600,0.01188,9.5093,197.6984,0.0000,431.7010
39.1200,431.5401,197.8984,6.4176,0.0008,2.1600,0.01188,9.5093,197.8984,0.0000,431.5401
39.1600,431.3792,198.0984,6.4175,0.0008,2.1600,0.01188,9.5093,198.0984,0.0000,431.3792
39.2000,431.2183,198.2984,6.4175,0.0008,2.1600,0.01188,9.5093,198.2984,0.0000,431.2183
39.2400,431.0573,198.4984,6.4175,0.0008,2.1600,0.01188,9.5093,198.4984,0.0000,431.0573
39.2800,430.8964,198.6984,6.4175,0.0008,2.1600,0.01188,9.5093,198.6984,0.0000,430.8964
39.3200,430.7355,198.8984,6.4175,0.0008,2.1600,0.01188,9.5093,198.8984,0.0000,430.7355
39.3600,430.5746,199.0984,6.4175,0.0008,2.1600,0.01188,9.5093,199.0984,0.0000,430.5746
39.4000,430.4137,199.2984,6.4174,0.0008,2.1600,0.01188,9.5093,199.2984,0.0000,430.4137
39.4400,430.2528,199.4984,6.4174,0.0008,2.1600,0.01188,9.5093,199.4984,0.0000,430.2528
39.4800,430.0918,199.6984,6.4174,0.0008,2.1600,0.01188,9.5093,199.6984,0.0000,430.0918
39.5200,429.9309,199.8984,6.4174,0.0008,2.1600,0.01188,9.5093,199.8984,0.0000,429.9309
39.5600,429.7700,200.0984,6.4174,0.0008,2.1600,0.01188,9.5093,200.0984,0.0000,429.7700
39.6000,429.6091,200.2984,6.4173,0.0008,2.1600,0.01188,9.5093,200.2984,0.0000,429.6091
39.6400,429.4482,200.4984,6.4173,0.0008,2.1600,0.01188,9.5093,200.4984,0.0000,429.4482
39.6800,429.2873,200.6984,6.4173,0.0008,2.1600,0.01188,9.5093,200.6984,0.0000,429.2873
39.7200,429.1264,200.8984,6.4173,0.0008,2.1600,0.01188,9.5093,200.8984,0.0000,429.1264
39.7600,428.9655,201.0984,6.4173,0.0008,2.1600,0.01188,9.5093,201.0984,0.0000,428.9655
39.8000,428.8046,201.2984,6.4172,0.0008,2.1600,0.01188,9.5093,201.2984,0.0000,428.8046
39.8400,428.6437,201.4984,6.4172,0.0008,2.1600,0.01188,9.5093,201.4984,0.0000,428.6437
39.8800,428.4828,201.6984,6.4172,0.0008,2.1600,0.01188,9.5093,201.6984,0.0000,428.4828
39.9200,428.3219,201.8984,6.4172,0.0008,2.1600,0.01188,9.5093,201.8984,0.0000,428.3219
39.9600,428.1610,202.0984,6.4172,0.0008,2.1600,0.01188,9.5093,202.0984,0.0000,428.1610
40.0000,428.0001,202.2984,6.4171,0.0008,2.1600,0.01188,9.5093,202.2984,0.0000,428.0001
40.0400,427.8392,202.4984,6.4171,0.0008,2.1600,0.01188,9.5093,202.4984,0.0000,427.8392
40.0800,427.6783,202.6984,6.4171,0.0008,2.1600,0.01188,9.5093,202.6984,0.0000,427.6783
40.1200,427.5174,202.8984,6.4171,0.0008,2.1600,0.01188,9.5093,202.8984,0.0000,427.5174
40.1600,427.3565,203.0984,6.4171,0.0008,2.1600,0.01188,9.5093,203.0984,0.0000,427.3565
40.2000,427.1956,203.2984,6.4170,0.0008,2.1600,0.01188,9.5093,203.2984,0.0000,427.1956
40.2400,427.0347,203.4984,6.4170,0.0008,2.1600,0.01188,9.5093,203.4984,0.0000,427.0347
40.2800,426.8739,203.6984,6.4170,0.0008,2.1600,0.01188,9.5093,203.6984,0.0000,426.8739
40.3200,426.7130,203.8984,6.4170,0.0008,2.1600,0.01188,9.5093,203.8984,0.0000,426.7130
40.3600,426.5521,204.0984,6.4170,0.0008,2.1600,0.01188,9.5093,204.0984,0.0000,426.5521
40.4000,426.3912,204.2984,6.4169,0.0008,2.1600,0.01188,9.5093,204.2984,0.0000,426.3912
40.4400,426.2303,204.4984,6.4169,0.0008,2.1600,0.01188,9.5093,204.4984,0.0000,426.2303
40.4800,426.0694,204.6984,6.4169,0.0008,2.1600,0.01188,9.5093,204.6984,0.0000,426.0694
40.5200,425.9086,204.8984,6.4169,0.0008,2.1600,0.01188,9.5093,204.8984,0.0000,425.9086
40.5600,425.7477,205.0984,6.4169,0.0008,2.1600,0.01188,9.5093,205.0984,0.0000,425.7477
40.6000,425.5868,205.2984,6.4168,0.0008,2.1600,0.01188,9.5093,205.2984,0.0000,425.5868
40.6400,425.4259,205.4984,6.4168,0.0008,2.1600,0.01188,9.5093,205.4984,0.0000,425.4259
40.6800,425.2650,205.6984,6.4168,0.0008,2.1600,0.01188,9.5093,205.6984,0.0000,425.2650
40.7200,425.1042,205.8984,6.4168,0.0008,2.1600,0.01188,9.5093,205.8984,0.0000,425.1042
40.7600,424.9433,206.0984,6.4168,0.0008,2.1600,0.01188,9.5093,206.0984,0.0000,424.9433
40.8000,424.7824,206.2984,6.4167,0.0008,2.1600,0.01188,9.5093,206.2984,0.0000,424.7824
40.8400,424.6216,206.4984,6.4167,0.0008,2.1600,0.01188,9.5093,206.4984,0.0000,424.6216
40.8800,424.4607,206.6984,6.4167,0.0008,2.1600,0.01188,9.5093,206.6984,0.0000,424.4607
40.9200,424.2998,206.8984,6.4167,0.0008,2.1600,0.01188,9.5093,206.8984,0.0000,424.2998
40.9600,424.1390,207.0984,6.4167,0.0008,2.1600,0.01188,9.5093,207.0984,0.0000,424.1390
41.0000,423.9781,207.2984,6.4166,0.0008,2.1600,0.01188,9.5093,207.2984,0.0000,423.9781
41.0400,423.8172,207.4984,6.4166,0.0008,2.1600,0.01187,9.5093,207.4984,0.0000,423.8172
41.0800,423.6564,207.6984,6.4166,0.0008,2.1600,0.01187,9.5093,207.6984,0.0000,423.6564
41.1200,423.4955,207.8984,6.4166,0.0008,2.1600,0.01187,9.5093,207.8984,0.0000,423.4955
41.1600,423.3346,208.0984,6.4166,0.0008,2.1600,0.01187,9.5093,208.0984,0.0000,423.3346
41.2000,423.1738,208.2984,6.4165,0.0008,2.1600,0.01187,9.5093,208.2984,0.0000,423.1738
41.2400,423.0129,208.4984,6.4165,0.0008,2.1600,0.01187,9.5093,208.4984,0.0000,423.0129
41.2800,422.8521,208.6984,6.4165,0.0008,2.1600,0.01187,9.5093,208.6984,0.0000,422.8521
41.3200,422.6912,208.8984,6.4165,0.0008,2.1600,0.01187,9.5093,208.8984,0.0000,422.6912
41.3600,422.5304,209.0984,6.4165,0.0008,2.1600,0.01187,9.5093,209.0984,0.0000,422.5304
41.4000,422.3695,209.2984,6.4164,0.0008,2.1600,0.01187,9.5093,209.2984,0.0000,422.3695
41.4400,422.2087,209.4984,6.4164,0.0008,2.1600,0.01187,9.5093,209.4984,0.0000,422.2087
41.4800,422.0478,209.6984,6.4164,0.0008,2.1600,0.01187,9.5093,209.6984,0.0000,422.0478
41.5200,421.8870,209.8984,6.4164,0.0008,2.1600,0.01187,9.5093,209.8984,0.0000,421.8870
41.5600,421.7261,210.0984,6.4164,0.0008,2.1600,0.01187,9.5093,210.0984,0.0000,421.7261
41.6000,421.5653,210.2984,6.4164,0.0008,2.1600,0.01187,9.5093,210.2984,0.0000,421.5653
41.6400,421.4044,210.4984,6.4163,0.0008,2.1600,0.01187,9.5093,210.4984,0.0000,421.4044
41.6800,421.2436,210.6984,6.4163,0.0008,2.1600,0.01187,9.5093,210.6984,0.0000,421.2436
41.7200,421.0827,210.8984,6.4163,0.0008,2.1600,0.01187,9.5093,210.8984,0.0000,421.0827
41.7600,420.9219,211.0984,6.4163,0.0008,2.1600,0.01187,9.5093,211.0984,0.0000,420.9219
41.8000,420.7611,211.2984,6.4163,0.0008,2.1600,0.01187,9.5093,211.2984,0.0000,420.7611
41.8400,420.6002,211.4984,6.4162,0.0008,2.1600,0.01187,9.5093,211.4984,0.0000,420.6002
41.8800,420.4394,211.6984,6.4162,0.0008,2.1600,0.01187,9.5093,211.6984,0.0000,420.4394
41.9200,420.2785,211.8984,6.4162,0.0008,2.1600,0.01187,9.5093,211.8984,0.0000,420.2785
41.9600,420.1177,212.0984,6.4162,0.0008,2.1600,0.01187,9.5093,212.0984,0.0000,420.1177
42.0000,419.9569,212.2984,6.4162,0.0008,2.1600,0.01187,9.5093,212.2984,0.0000,419.9569
42.0400,419.7960,212.4984,6.4161,0.0008,2.1600,0.01187,9.5093,212.4984,0.0000,419.7960
42.0800,419.6352,212.6984,6.4161,0.0008,2.1600,0.01187,9.5093,212.6984,0.0000,419.6352
42.1200,419.4744,212.8984,6.4161,0.0008,2.1600,0.01187,9.5093,212.8984,0.0000,419.4744
42.1600,419.3136,213.0984,6.4161,0.0008,2.1600,0.01187,9.5093,213.0984,0.0000,419.3136
42.2000,419.1527,213.2984,6.4161,0.0008,2.1600,0.01187,9.5093,213.2984,0.0000,419.1527
42.2400,418.9919,213.4984,6.4160,0.0008,2.1600,0.01187,9.5093,213.4984,0.0000,418.9919
42.2800,418.8311,213.6984,6.4160,0.0008,2.1600,0.01187,9.5093,213.6984,0.0000,418.8311
42.3200,418.6703,213.8984,6.4160,0.0008,2.1600,0.01187,9.5093,213.8984,0.0000,418.6703
42.3600,418.5094,214.0984,6.4160,0.0008,2.1600,0.01187,9.5093,214.0984,0.0000,418.5094
42.4000,418.3486,214.2984,6.4160,0.0008,2.1600,0.01187,9.5093,214.2984,0.0000,418.3486
42.4400,418.1878,214.4984,6.4159,0.0008,2.1600,0.01187,9.5093,214.4984,0.0000,418.1878
42.4800,418.0270,214.6984,6.4159,0.0008,2.1600,0.01187,9.5093,214.6984,0.0000,418.0270
42.5200,417.8662,214.8984,6.4159,0.0008,2.1600,0.01187,9.5093,214.8984,0.0000,417.8662
42.5600,417.7053,215.0984,6.4159,0.0008,2.1600,0.01187,9.5093,215.0984,0.0000,417.7053
42.6000,417.5445,215.2984,6.4159,0.0008,2.1600,0.01187,9.5093,215.2984,0.0000,417.5445
42.6400,417.3837,215.4984,6.4158,0.0008,2.1600,0.01187,9.5093,215.4984,0.0000,417.3837
42.6800,417.2229,215.6984,6.4158,0.0008,2.1600,0.01187,9.5093,215.6984,0.0000,417.2229
42.7200,417.0621,215.8984,6.4158,0.0008,2.1600,0.01187,9.5093,215.8984,0.0000,417.0621
42.7600,416.9013,216.0984,6.4158,0.0008,2.1600,0.01187,9.5093,216.0984,0.0000,416.9013
42.8000,416.7405,216.2984,6.4158,0.0008,2.1600,0.01187,9.5093,216.2984,0.0000,416.7405
42.8400,416.5797,216.4984,6.4157,0.0008,2.1600,0.01187,9.5093,216.4984,0.0000,416.5797
42.8800,416.4189,216.6984,6.4157,0.0008,2.1600,0.01187,9.5093,216.6984,0.0000,416.4189
42.9200,416.2581,216.8984,6.4157,0.0008,2.1600,0.01187,9.5093,216.8984,0.0000,416.2581
42.9600,416.0972,217.0984,6.4157,0.0008,2.1600,0.01187,9.5093,217.0984,0.0000,416.0972
43.0000,415.9364,217.2984,6.4157,0.0008,2.1600,0.01187,9.5093,217.2984,0.0000,415.9364
43.0400,415.7756,217.4984,6.4156,0.0008,2.1600,0.01187,9.5093,217.4984,0.0000,415.7756
43.0800,415.6148,217.6984,6.4156,0.0008,2.1600,0.01187,9.5093,217.6984,0.0000,415.6148
43.1200,415.4540,217.8984,6.4156,0.0008,2.1600,0.01187,9.5093,217.8984,0.0000,415.4540
43.1600,415.2932,218.0984,6.4156,0.0008,2.1600,0.01187,9.5093,218.0984,0.0000,415.2932
43.2000,415.1325,218.2984,6.4156,0.0008,2.1600,0.01187,9.5093,218.2984,0.0000,415.1325
43.2400,414.9717,218.4984,6.4155,0.0008,2.1600,0.01187,9.5093,218.4984,0.0000,414.9717
43.2800,414.8109,218.6984,6.4155,0.0008,2.1600,0.01187,9.5093,218.6984,0.0000,414.8109
43.3200,414.6501,218.8984,6.4155,0.0008,2.1600,0.01187,9.5093,218.8984,0.0000,414.6501
43.3600,414.4893,219.0984,6.4155,0.0008,2.1600,0.01187,9.5093,219.0984,0.0000,414.4893
43.4000,414.3285,219.2984,6.4155,0.0008,2.1600,0.01187,9.5093,219.2984,0.0000,414.3285
43.4400,414.1677,219.4984,6.4154,0.0008,2.1600,0.01187,9.5093,219.4984,0.0000,414.1677
43.4800,414.0069,219.6984,6.4154,0.0008,2.1600,0.01187,9.5093,219.6984,0.0000,414.0069
43.5200,413.8461,219.8984,6.4154,0.0008,2.1600,0.01187,9.5093,219.8984,0.0000,413.8461
43.5600,413.6853,220.0984,6.4154,0.0008,2.1600,0.01187,9.5093,220.0984,0.0000,413.6853
43.6000,413.5246,220.2984,6.4154,0.0008,2.1600,0.01187,9.5093,220.2984,0.0000,413.5246
43.6400,413.3638,220.4984,6.4153,0.0008,2.1600,0.01187,9.5093,220.4984,0.0000,413.3638
43.6800,413.2030,220.6984,6.4153,0.0008,2.1600,0.01187,9.5093,220.6984,0.0000,413.2030
43.7200,413.0422,220.8984,6.4153,0.0008,2.1600,0.01187,9.5093,220.8984,0.0000,413.0422
43.7600,412.8814,221.0984,6.4153,0.0008,2.1600,0.01187,9.5093,221.0984,0.0000,412.8814
43.8000,412.7207,221.2984,6.4153,0.0008,2.1600,0.01187,9.5093,221.2984,0.0000,412.7207
43.8400,412.5599,221.4984,6.4153,0.0008,2.1600,0.01187,9.5093,221.4984,0.0000,412.5599
43.8800,412.3991,221.6984,6.4152,0.0008,2.1600,0.01187,9.5093,221.6984,0.0000,412.3991
43.9200,412.2383,221.8984,6.4152,0.0008,2.1600,0.01187,9.5093,221.8984,0.0000,412.2383
43.9600,412.0776,222.0984,6.4152,0.0008,2.1600,0.01187,9.5093,222.0984,0.0000,412.0776
44.0000,411.9168,222.2984,6.4152,0.0008,2.1600,0.01187,9.5093,222.2984,0.0000,411.9168
44.0400,411.7560,222.4984,6.4152,0.0008,2.1600,0.01187,9.5093,222.4984,0.0000,411.7560
44.0800,411.5953,222.6984,6.4151,0.0008,2.1600,0.01187,9.5093,222.6984,0.0000,411.5953
44.1200,411.4345,222.8984,6.4151,0.0008,2.1600,0.01187,9.5093,222.8984,0.0000,411.4345
44.1600,411.2737,223.0984,6.4151,0.0008,2.1600,0.01187,9.5093,223.0984,0.0000,411.2737
44.2000,411.1130,223.2984,6.4151,0.0008,2.1600,0.01187,9.5093,223.2984,0.0000,411.1130
44.2400,410.9522,223.4984,6.4151,0.0008,2.1600,0.01187,9.5093,223.4984,0.0000,410.9522
44.2800,410.7914,223.6984,6.4150,0.0008,2.1600,0.01187,9.5093,223.6984,0.0000,410.7914
44.3200,410.6307,223.8984,6.4150,0.0008,2.1600,0.01187,9.5093,223.8984,0.0000,410.6307
44.3600,410.4699,224.0984,6.4150,0.0008,2.1600,0.01187,9.5093,224.0984,0.0000,410.4699
44.4000,410.3092,224.2984,6.4150,0.0008,2.1600,0.01187,9.5093,224.2984,0.0000,410.3092
44.4400,410.1484,224.4984,6.4150,0.0008,2.1600,0.01187,9.5093,224.4984,0.0000,410.1484
44.4800,409.9876,224.6984,6.4149,0.0008,2.1600,0.01187,9.5093,224.6984,0.0000,409.9876
44.5200,409.8269,224.8984,6.4149,0.0008,2.1600,0.01186,9.5093,224.8984,0.0000,409.8269
44.5600,409.6661,225.0984,6.4149,0.0008,2.1600,0.01186,9.5093,225.0984,0.0000,409.6661
44.6000,409.5054,225.2984,6.4149,0.0008,2.1600,0.01186,9.5093,225.2984,0.0000,409.5054
44.6400,409.3446,225.4984,6.4149,0.0008,2.1600,0.01186,9.5093,225.4984,0.0000,409.3446
44.6800,409.1839,225.6984,6.4148,0.0008,2.1600,0.01186,9.5093,225.6984,0.0000,409.1839
44.7200,409.0231,225.8984,6.4148,0.0008,2.1600,0.01186,9.5093,225.8984,0.0000,409.0231
44.7600,408.8624,226.0984,6.4148,0.0008,2.1600,0.01186,9.5093,226.0984,0.0000,408.8624
44.8000,408.7016,226.2984,6.4148,0.0008,2.1600,0.01186,9.5093,226.2984,0.0000,408.7016
44.8400,408.5409,226.4984,6.4148,0.0008,2.1600,0.01186,9.5093,226.4984,0.0000,408.5409
44.8800,408.3801,226.6984,6.4147,0.0008,2.1600,0.01186,9.5093,226.6984,0.0000,408.3801
44.9200,408.2194,226.8984,6.4147,0.0008,2.1600,0.01186,9.5093,226.8984,0.0000,408.2194
44.9600,408.0587,227.0984,6.4147,0.0008,2.1600,0.01186,9.5093,227.0984,0.0000,408.0587
45.0000,407.8979,227.2984,6.4147,0.0008,2.1600,0.01186,9.5093,227.2984,0.0000,407.8979
45.0400,407.7372,227.4984,6.4147,0.0008,2.1600,0.01186,9.5093,227.4984,0.0000,407.7372
45.0800,407.5765,227.6984,6.4146,0.0008,2.1600,0.01186,9.5093,227.6984,0.0000,407.5765
45.1200,407.4157,227.8984,6.4146,0.0008,2.1600,0.01186,9.5093,227.8984,0.0000,407.4157
45.1600,407.2550,228.0984,6.4146,0.0008,2.1600,0.01186,9.5093,228.0984,0.0000,407.2550
45.2000,407.0942,228.2984,6.4146,0.0008,2.1600,0.01186,9.5093,228.2984,0.0000,407.0942
45.2400,406.9335,228.4984,6.4146,0.0008,2.1600,0.01186,9.5093,228.4984,0.0000,406.9335
45.2800,406.7728,228.6984,6.4145,0.0008,2.1600,0.01186,9.5093,228.6984,0.0000,406.7728
45.3200,406.6121,228.8984,6.4145,0.0008,2.1600,0.01186,9.5093,228.8984,0.0000,406.6121
45.3600,406.4513,229.0984,6.4145,0.0008,2.1600,0.01186,9.5093,229.0984,0.0000,406.4513
45.4000,406.2906,229.2984,6.4145,0.0008,2.1600,0.01186,9.5093,229.2984,0.0000,406.2906
45.4400,406.1299,229.4984,6.4145,0.0008,2.1600,0.01186,9.5093,229.4984,0.0000,406.1299
45.4800,405.9691,229.6984,6.4144,0.0008,2.1600,0.01186,9.5093,229.6984,0.0000,405.9691
45.5200,405.8084,229.8984,6.4144,0.0008,2.1600,0.01186,9.5093,229.8984,0.0000,405.8084
45.5600,405.6477,230.0984,6.4144,0.0008,2.1600,0.01186,9.5093,230.0984,0.0000,405.6477
45.6000,405.4870,230.2984,6.4144,0.0008,2.1600,0.01186,9.5093,230.2984,0.0000,405.4870
45.6400,405.3263,230.4984,6.4144,0.0008,2.1600,0.01186,9.5093,230.4984,0.0000,405.3263
45.6800,405.1655,230.6984,6.4143,0.0008,2.1600,0.01186,9.5093,230.6984,0.0000,405.1655
45.7200,405.0048,230.8984,6.4143,0.0008,2.1600,0.01186,9.5093,230.8984,0.0000,405.0048
45.7600,404.8441,231.0984,6.4143,0.0008,2.1600,0.01186,9.5093,231.0984,0.0000,404.8441
45.8000,404.6834,231.2984,6.4143,0.0008,2.1600,0.01186,9.5093,231.2984,0.0000,404.6834
45.8400,404.5227,231.4984,6.4143,0.0008,2.1600,0.01186,9.5093,231.4984,0.0000,404.5227
45.8800,404.3620,231.6984,6.4143,0.0008,2.1600,0.01186,9.5093,231.6984,0.0000,404.3620
45.9200,404.2013,231.8984,6.4142,0.0008,2.1600,0.01186,9.5093,231.8984,0.0000,404.2013
45.9600,404.0406,232.0984,6.4142,0.0008,2.1600,0.01186,9.5093,232.0984,0.0000,404.0406
46.0000,403.8798,232.2984,6.4142,0.0008,2.1600,0.01186,9.5093,232.2984,0.0000,403.8798
46.0400,403.7191,232.4984,6.4142,0.0008,2.1600,0.01186,9.5093,232.4984,0.0000,403.7191
46.0800,403.5584,232.6984,6.4142,0.0008,2.1600,0.01186,9.5093,232.6984,0.0000,403.5584
46.1200,403.3977,232.8984,6.4141,0.0008,2.1600,0.01186,9.5093,232.8984,0.0000,403.3977
46.1600,403.2370,233.0984,6.4141,0.0008,2.1600,0.01186,9.5093,233.0984,0.0000,403.2370
46.2000,403.0763,233.2984,6.4141,0.0008,2.1600,0.01186,9.5093,233.2984,0.0000,403.0763
46.2400,402.9156,233.4984,6.4141,0.0008,2.1600,0.01186,9.5093,233.4984,0.0000,402.9156
46.2800,402.7549,233.6984,6.4141,0.0008,2.1600,0.01186,9.5093,233.6984,0.0000,402.7549
46.3200,402.5942,233.8984,6.4140,0.0008,2.1600,0.01186,9.5093,233.8984,0.0000,402.5942
46.3600,402.4335,234.0984,6.4140,0.0008,2.1600,0.01186,9.5093,234.0984,0.0000,402.4335
46.4000,402.2728,234.2984,6.4140,0.0008,2.1600,0.01186,9.5093,234.2984,0.0000,402.2728
46.4400,402.1121,234.4984,6.4140,0.0008,2.1600,0.01186,9.5093,234.4984,0.0000,402.1121
46.4800,401.9514,234.6984,6.4140,0.0008,2.1600,0.01186,9.5093,234.6984,0.0000,401.9514
46.5200,401.7907,234.8984,6.4139,0.0008,2.1600,0.01186,9.5093,234.8984,0.0000,401.7907
