time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
33.7600,26.7848,73.6287,3.5675,0.0004,0.5400,0.00868,5.3317,73.6287,0.0000,26.7848
33.8000,26.6666,73.7087,3.5675,0.0004,0.5400,0.00868,5.3317,73.7087,0.0000,26.6666
33.8400,26.5484,73.7887,3.5675,0.0004,0.5400,0.00868,5.3317,73.7887,0.0000,26.5484
33.8800,26.4303,73.8687,3.5675,0.0004,0.5400,0.00868,5.3317,73.8687,0.0000,26.4303
33.9200,26.3121,73.9487,3.5675,0.0004,0.5400,0.00868,5.3317,73.9487,0.0000,26.3121
33.9600,26.1939,74.0287,3.5674,0.0004,0.5400,0.00868,5.3317,74.0287,0.0000,26.1939
34.0000,26.0758,74.1087,3.5674,0.0004,0.5400,0.00868,5.3317,74.1087,0.0000,26.0758
34.0400,25.9576,74.1887,3.5674,0.0004,0.5400,0.00868,5.3317,74.1887,0.0000,25.9576
34.0800,25.8394,74.2687,3.5674,0.0004,0.5400,0.00868,5.3317,74.2687,0.0000,25.8394
34.1200,25.7213,74.3487,3.5674,0.0004,0.5400,0.00868,5.3317,74.3487,0.0000,25.7213
34.1600,25.6031,74.4287,3.5674,0.0004,0.5400,0.00868,5.3317,74.4287,0.0000,25.6031
34.2000,25.4850,74.5087,3.5674,0.0004,0.5400,0.00868,5.3317,74.5087,0.0000,25.4850
34.2400,25.3668,74.5887,3.5674,0.0004,0.5400,0.00868,5.3317,74.5887,0.0000,25.3668
34.2800,25.2486,74.6687,3.5673,0.0004,0.5400,0.00868,5.3317,74.6687,0.0000,25.2486
34.3200,25.1305,74.7487,3.5673,0.0004,0.5400,0.00868,5.3317,74.7487,0.0000,25.1305
34.3600,25.0123,74.8287,3.5673,0.0004,0.5400,0.00868,5.3317,74.8287,0.0000,25.0123
34.4000,24.8942,74.9087,3.5673,0.0004,0.5400,0.00868,5.3317,74.9087,0.0000,24.8942
34.4400,24.7760,74.9887,3.5673,0.0004,0.5400,0.00868,5.3317,74.9887,0.0000,24.7760
34.4800,24.6579,75.0687,3.5673,0.0004,0.5400,0.00868,5.3317,75.0687,0.0000,24.6579
34.5200,24.5397,75.1487,3.5673,0.0004,0.5400,0.00868,5.3317,75.1487,0.0000,24.5397
34.5600,24.4216,75.2287,3.5672,0.0004,0.5400,0.00868,5.3317,75.2287,0.0000,24.4216
34.6000,24.3034,75.3087,3.5672,0.0004,0.5400,0.00868,5.3317,75.3087,0.0000,24.3034
34.6400,24.1852,75.3887,3.5672,0.0004,0.5400,0.00868,5.3317,75.3887,0.0000,24.1852
34.6800,24.0671,75.4687,3.5672,0.0004,0.5400,0.00868,5.3317,75.4687,0.0000,24.0671
34.7200,23.9489,75.5487,3.5672,0.0004,0.5400,0.00868,5.3317,75.5487,0.0000,23.9489
34.7600,23.8308,75.6287,3.5672,0.0004,0.5400,0.00868,5.3317,75.6287,0.0000,23.8308
34.8000,23.7126,75.7087,3.5672,0.0004,0.5400,0.00868,5.3317,75.7087,0.0000,23.7126
34.8400,23.5945,75.7887,3.5671,0.0004,0.5400,0.00868,5.3317,75.7887,0.0000,23.5945
34.8800,23.4763,75.8687,3.5671,0.0004,0.5400,0.00868,5.3317,75.8687,0.0000,23.4763
34.9200,23.3582,75.9487,3.5671,0.0004,0.5400,0.00868,5.3317,75.9487,0.0000,23.3582
34.9600,23.2400,76.0287,3.5671,0.0004,0.5400,0.00868,5.3317,76.0287,0.0000,23.2400
35.0000,23.1219,76.1087,3.5671,0.0004,0.5400,0.00868,5.3317,76.1087,0.0000,23.1219
35.0400,23.0038,76.1887,3.5671,0.0004,0.5400,0.00868,5.3317,76.1887,0.0000,23.0038
35.0800,22.8856,76.2687,3.5671,0.0004,0.5400,0.00868,5.3317,76.2687,0.0000,22.8856
35.1200,22.7675,76.3487,3.5670,0.0004,0.5400,0.00868,5.3317,76.3487,0.0000,22.7675
35.1600,22.6493,76.4287,3.5670,0.0004,0.5400,0.00868,5.3317,76.4287,0.0000,22.6493
35.2000,22.5312,76.5087,3.5670,0.0004,0.5400,0.00868,5.3317,76.5087,0.0000,22.5312
35.2400,22.4130,76.5887,3.5670,0.0004,0.5400,0.00868,5.3317,76.5887,0.0000,22.4130
35.2800,22.2949,76.6687,3.5670,0.0004,0.5400,0.00868,5.3317,76.6687,0.0000,22.2949
35.3200,22.1767,76.7487,3.5670,0.0004,0.5400,0.00868,5.3317,76.7487,0.0000,22.1767
35.3600,22.0586,76.8287,3.5670,0.0004,0.5400,0.00868,5.3317,76.8287,0.0000,22.0586
35.4000,21.9405,76.9087,3.5669,0.0004,0.5400,0.00868,5.3317,76.9087,0.0000,21.9405
35.4400,21.8223,76.9887,3.5669,0.0004,0.5400,0.00868,5.3317,76.9887,0.0000,21.8223
35.4800,21.7042,77.0687,3.5669,0.0004,0.5400,0.00868,5.3317,77.0687,0.0000,21.7042
35.5200,21.5861,77.1487,3.5669,0.0004,0.5400,0.00868,5.3317,77.1487,0.0000,21.5861
35.5600,21.4679,77.2287,3.5669,0.0004,0.5400,0.00868,5.3317,77.2287,0.0000,21.4679
35.6000,21.3498,77.3087,3.5669,0.0004,0.5400,0.00868,5.3317,77.3087,0.0000,21.3498
35.6400,21.2316,77.3887,3.5669,0.0004,0.5400,0.00868,5.3317,77.3887,0.0000,21.2316
35.6800,21.1135,77.4687,3.5669,0.0004,0.5400,0.00868,5.3317,77.4687,0.0000,21.1135
35.7200,20.9954,77.5487,3.5668,0.0004,0.5400,0.00868,5.3317,77.5487,0.0000,20.9954
35.7600,20.8772,77.6287,3.5668,0.0004,0.5400,0.00868,5.3317,77.6287,0.0000,20.8772
35.8000,20.7591,77.7087,3.5668,0.0004,0.5400,0.00868,5.3317,77.7087,0.0000,20.7591
35.8400,20.6410,77.7887,3.5668,0.0004,0.5400,0.00868,5.3317,77.7887,0.0000,20.6410
35.8800,20.5228,77.8687,3.5668,0.0004,0.5400,0.00868,5.3317,77.8687,0.0000,20.5228
35.9200,20.4047,77.9487,3.5668,0.0004,0.5400,0.00868,5.3317,77.9487,0.0000,20.4047
35.9600,20.2866,78.0287,3.5668,0.0004,0.5400,0.00868,5.3317,78.0287,0.0000,20.2866
36.0000,20.1684,78.1087,3.5667,0.0004,0.5400,0.00868,5.3317,78.1087,0.0000,20.1684
36.0400,20.0503,78.1887,3.5667,0.0004,0.5400,0.00868,5.3317,78.1887,0.0000,20.0503
36.0800,19.9322,78.2687,3.5667,0.0004,0.5400,0.00868,5.3317,78.2687,0.0000,19.9322
36.1200,19.8141,78.3487,3.5667,0.0004,0.5400,0.00868,5.3317,78.3487,0.0000,19.8141
36.1600,19.6959,78.4287,3.5667,0.0004,0.5400,0.00868,5.3317,78.4287,0.0000,19.6959
36.2000,19.5778,78.5087,3.5667,0.0004,0.5400,0.00868,5.3317,78.5087,0.0000,19.5778
36.2400,19.4597,78.5887,3.5667,0.0004,0.5400,0.00868,5.3317,78.5887,0.0000,19.4597
36.2800,19.3416,78.6687,3.5666,0.0004,0.5400,0.00868,5.3317,78.6687,0.0000,19.3416
36.3200,19.2234,78.7487,3.5666,0.0004,0.5400,0.00868,5.3317,78.7487,0.0000,19.2234
36.3600,19.1053,78.8287,3.5666,0.0004,0.5400,0.00868,5.3317,78.8287,0.0000,19.1053
36.4000,18.9872,78.9087,3.5666,0.0004,0.5400,0.00868,5.3317,78.9087,0.0000,18.9872
36.4400,18.8691,78.9887,3.5666,0.0004,0.5400,0.00868,5.3317,78.9887,0.0000,18.8691
36.4800,18.7509,79.0687,3.5666,0.0004,0.5400,0.00868,5.3317,79.0687,0.0000,18.7509
36.5200,18.6328,79.1487,3.5666,0.0004,0.5400,0.00868,5.3317,79.1487,0.0000,18.6328
36.5600,18.5147,79.2287,3.5665,0.0004,0.5400,0.00868,5.3317,79.2287,0.0000,18.5147
36.6000,18.3966,79.3087,3.5665,0.0004,0.5400,0.00868,5.3317,79.3087,0.0000,18.3966
36.6400,18.2785,79.3887,3.5665,0.0004,0.5400,0.00868,5.3317,79.3887,0.0000,18.2785
36.6800,18.1603,79.4687,3.5665,0.0004,0.5400,0.00868,5.3317,79.4687,0.0000,18.1603
36.7200,18.0422,79.5487,3.5665,0.0004,0.5400,0.00868,5.3317,79.5487,0.0000,18.0422
36.7600,17.9241,79.6287,3.5665,0.0004,0.5400,0.00868,5.3317,79.6287,0.0000,17.9241
36.8000,17.8060,79.7087,3.5665,0.0004,0.5400,0.00868,5.3317,79.7087,0.0000,17.8060
36.8400,17.6879,79.7887,3.5664,0.0004,0.5400,0.00868,5.3317,79.7887,0.0000,17.6879
36.8800,17.5698,79.8687,3.5664,0.0004,0.5400,0.00868,5.3317,79.8687,0.0000,17.5698
36.9200,17.4516,79.9487,3.5664,0.0004,0.5400,0.00868,5.3317,79.9487,0.0000,17.4516
36.9600,17.3335,80.0287,3.5664,0.0004,0.5400,0.00868,5.3317,80.0287,0.0000,17.3335
37.0000,17.2154,80.1087,3.5664,0.0004,0.5400,0.00868,5.3317,80.1087,0.0000,17.2154
37.0400,17.0973,80.1887,3.5664,0.0004,0.5400,0.00868,5.3317,80.1887,0.0000,17.0973
37.0800,16.9792,80.2687,3.5664,0.0004,0.5400,0.00868,5.3317,80.2687,0.0000,16.9792
37.1200,16.8611,80.3487,3.5664,0.0004,0.5400,0.00868,5.3317,80.3487,0.0000,16.8611
37.1600,16.7430,80.4287,3.5663,0.0004,0.5400,0.00868,5.3317,80.4287,0.0000,16.7430
37.2000,16.6249,80.5087,3.5663,0.0004,0.5400,0.00868,5.3317,80.5087,0.0000,16.6249
37.2400,16.5067,80.5887,3.5663,0.0004,0.5400,0.00868,5.3317,80.5887,0.0000,16.5067
37.2800,16.3886,80.6687,3.5663,0.0004,0.5400,0.00868,5.3317,80.6687,0.0000,16.3886
37.3200,16.2705,80.7487,3.5663,0.0004,0.5400,0.00868,5.3317,80.7487,0.0000,16.2705
37.3600,16.1524,80.8287,3.5663,0.0004,0.5400,0.00868,5.3317,80.8287,0.0000,16.1524
37.4000,16.0343,80.9087,3.5663,0.0004,0.5400,0.00868,5.3317,80.9087,0.0000,16.0343
37.4400,15.9162,80.9887,3.5662,0.0004,0.5400,0.00868,5.3317,80.9887,0.0000,15.9162
37.4800,15.7981,81.0687,3.5662,0.0004,0.5400,0.00868,5.3317,81.0687,0.0000,15.7981
37.5200,15.6800,81.1487,3.5662,0.0004,0.5400,0.00868,5.3317,81.1487,0.0000,15.6800
37.5600,15.5619,81.2287,3.5662,0.0004,0.5400,0.00868,5.3317,81.2287,0.0000,15.5619
37.6000,15.4438,81.3087,3.5662,0.0004,0.5400,0.00868,5.3317,81.3087,0.0000,15.4438
37.6400,15.3257,81.3887,3.5662,0.0004,0.5400,0.00868,5.3317,81.3887,0.0000,15.3257
37.6800,15.2076,81.4687,3.5662,0.0004,0.5400,0.00868,5.3317,81.4687,0.0000,15.2076
37.7200,15.0895,81.5487,3.5661,0.0004,0.5400,0.00868,5.3317,81.5487,0.0000,15.0895
37.7600,14.9714,81.6287,3.5661,0.0004,0.5400,0.00868,5.3317,81.6287,0.0000,14.9714
37.8000,14.8533,81.7087,3.5661,0.0004,0.5400,0.00868,5.3317,81.7087,0.0000,14.8533
37.8400,14.7352,81.7887,3.5661,0.0004,0.5400,0.00868,5.3317,81.7887,0.0000,14.7352
37.8800,14.6171,81.8687,3.5661,0.0004,0.5400,0.00868,5.3317,81.8687,0.0000,14.6171
37.9200,14.4990,81.9487,3.5661,0.0004,0.5400,0.00868,5.3317,81.9487,0.0000,14.4990
37.9600,14.3809,82.0287,3.5661,0.0004,0.5400,0.00868,5.3317,82.0287,0.0000,14.3809
38.0000,14.2628,82.1087,3.5660,0.0004,0.5400,0.00868,5.3317,82.1087,0.0000,14.2628
38.0400,14.1447,82.1887,3.5660,0.0004,0.5400,0.00868,5.3317,82.1887,0.0000,14.1447
38.0800,14.0266,82.2687,3.5660,0.0004,0.5400,0.00868,5.3317,82.2687,0.0000,14.0266
38.1200,13.9085,82.3487,3.5660,0.0004,0.5400,0.00868,5.3317,82.3487,0.0000,13.9085
38.1600,13.7904,82.4287,3.5660,0.0004,0.5400,0.00868,5.3317,82.4287,0.0000,13.7904
38.2000,13.6723,82.5087,3.5660,0.0004,0.5400,0.00868,5.3317,82.5087,0.0000,13.6723
38.2400,13.5542,82.5887,3.5660,0.0004,0.5400,0.00868,5.3317,82.5887,0.0000,13.5542
38.2800,13.4361,82.6687,3.5660,0.0004,0.5400,0.00868,5.3317,82.6687,0.0000,13.4361
38.3200,13.3181,82.7487,3.5659,0.0004,0.5400,0.00868,5.3317,82.7487,0.0000,13.3181
38.3600,13.2000,82.8287,3.5659,0.0004,0.5400,0.00868,5.3317,82.8287,0.0000,13.2000
38.4000,13.0819,82.9087,3.5659,0.0004,0.5400,0.00868,5.3317,82.9087,0.0000,13.0819
38.4400,12.9638,82.9887,3.5659,0.0004,0.5400,0.00868,5.3317,82.9887,0.0000,12.9638
38.4800,12.8457,83.0687,3.5659,0.0004,0.5400,0.00868,5.3317,83.0687,0.0000,12.8457
38.5200,12.7276,83.1487,3.5659,0.0004,0.5400,0.00868,5.3317,83.1487,0.0000,12.7276
38.5600,12.6095,83.2287,3.5659,0.0004,0.5400,0.00868,5.3317,83.2287,0.0000,12.6095
38.6000,12.4914,83.3087,3.5658,0.0004,0.5400,0.00868,5.3317,83.3087,0.0000,12.4914
38.6400,12.3733,83.3887,3.5658,0.0004,0.5400,0.00868,5.3317,83.3887,0.0000,12.3733
38.6800,12.2553,83.4687,3.5658,0.0004,0.5400,0.00868,5.3317,83.4687,0.0000,12.2553
38.7200,12.1372,83.5487,3.5658,0.0004,0.5400,0.00868,5.3317,83.5487,0.0000,12.1372
38.7600,12.0191,83.6287,3.5658,0.0004,0.5400,0.00868,5.3317,83.6287,0.0000,12.0191
38.8000,11.9010,83.7087,3.5658,0.0004,0.5400,0.00868,5.3317,83.7087,0.0000,11.9010
38.8400,11.7829,83.7887,3.5658,0.0004,0.5400,0.00868,5.3317,83.7887,0.0000,11.7829
38.8800,11.6648,83.8687,3.5657,0.0004,0.5400,0.00868,5.3317,83.8687,0.0000,11.6648
38.9200,11.5468,83.9487,3.5657,0.0004,0.5400,0.00868,5.3317,83.9487,0.0000,11.5468
38.9600,11.4287,84.0287,3.5657,0.0004,0.5400,0.00868,5.3317,84.0287,0.0000,11.4287
39.0000,11.3106,84.1087,3.5657,0.0004,0.5400,0.00868,5.3317,84.1087,0.0000,11.3106
39.0400,11.1925,84.1887,3.5657,0.0004,0.5400,0.00868,5.3317,84.1887,0.0000,11.1925
39.0800,11.0744,84.2687,3.5657,0.0004,0.5400,0.00868,5.3317,84.2687,0.0000,11.0744
39.1200,10.9564,84.3487,3.5657,0.0004,0.5400,0.00868,5.3317,84.3487,0.0000,10.9564
39.1600,10.8383,84.4287,3.5656,0.0004,0.5400,0.00868,5.3317,84.4287,0.0000,10.8383
39.2000,10.7202,84.5087,3.5656,0.0004,0.5400,0.00868,5.3317,84.5087,0.0000,10.7202
39.2400,10.6021,84.5887,3.5656,0.0004,0.5400,0.00868,5.3317,84.5887,0.0000,10.6021
39.2800,10.4841,84.6687,3.5656,0.0004,0.5400,0.00868,5.3317,84.6687,0.0000,10.4841
39.3200,10.3660,84.7487,3.5656,0.0004,0.5400,0.00868,5.3317,84.7487,0.0000,10.3660
39.3600,10.2479,84.8287,3.5656,0.0004,0.5400,0.00868,5.3317,84.8287,0.0000,10.2479
39.4000,10.1298,84.9087,3.5656,0.0004,0.5400,0.00868,5.3317,84.9087,0.0000,10.1298
39.4400,10.0118,84.9887,3.5655,0.0004,0.5400,0.00868,5.3317,84.9887,0.0000,10.0118
39.4800,9.8937,85.0687,3.5655,0.0004,0.5400,0.00868,5.3317,85.0687,0.0000,9.8937
39.5200,9.7756,85.1487,3.5655,0.0004,0.5400,0.00868,5.3317,85.1487,0.0000,9.7756
39.5600,9.6576,85.2287,3.5655,0.0004,0.5400,0.00868,5.3317,85.2287,0.0000,9.6576
39.6000,9.5395,85.3087,3.5655,0.0004,0.5400,0.00868,5.3317,85.3087,0.0000,9.5395
39.6400,9.4214,85.3887,3.5655,0.0004,0.5400,0.00867,5.3317,85.3887,0.0000,9.4214
39.6800,9.3033,85.4687,3.5655,0.0004,0.5400,0.00867,5.3317,85.4687,0.0000,9.3033
39.7200,9.1853,85.5487,3.5655,0.0004,0.5400,0.00867,5.3317,85.5487,0.0000,9.1853
39.7600,9.0672,85.6287,3.5654,0.0004,0.5400,0.00867,5.3317,85.6287,0.0000,9.0672
39.8000,8.9491,85.7087,3.5654,0.0004,0.5400,0.00867,5.3317,85.7087,0.0000,8.9491
39.8400,8.8311,85.7887,3.5654,0.0004,0.5400,0.00867,5.3317,85.7887,0.0000,8.8311
39.8800,8.7130,85.8687,3.5654,0.0004,0.5400,0.00867,5.3317,85.8687,0.0000,8.7130
39.9200,8.5950,85.9487,3.5654,0.0004,0.5400,0.00867,5.3317,85.9487,0.0000,8.5950
39.9600,8.4769,86.0287,3.5654,0.0004,0.5400,0.00867,5.3317,86.0287,0.0000,8.4769
40.0000,8.3588,86.1087,3.5654,0.0004,0.5400,0.00867,5.3317,86.1087,0.0000,8.3588
40.0400,8.2408,86.1887,3.5653,0.0004,0.5400,0.00867,5.3317,86.1887,0.0000,8.2408
40.0800,8.1227,86.2687,3.5653,0.0004,0.5400,0.00867,5.3317,86.2687,0.0000,8.1227
40.1200,8.0046,86.3487,3.5653,0.0004,0.5400,0.00867,5.3317,86.3487,0.0000,8.0046
40.1600,7.8866,86.4287,3.5653,0.0004,0.5400,0.00867,5.3317,86.4287,0.0000,7.8866
40.2000,7.7685,86.5087,3.5653,0.0004,0.5400,0.00867,5.3317,86.5087,0.0000,7.7685
40.2400,7.6505,86.5887,3.5653,0.0004,0.5400,0.00867,5.3317,86.5887,0.0000,7.6505
40.2800,7.5324,86.6687,3.5653,0.0004,0.5400,0.00867,5.3317,86.6687,0.0000,7.5324
40.3200,7.4143,86.7487,3.5652,0.0004,0.5400,0.00867,5.3317,86.7487,0.0000,7.4143
40.3600,7.2963,86.8287,3.5652,0.0004,0.5400,0.00867,5.3317,86.8287,0.0000,7.2963
40.4000,7.1782,86.9087,3.5652,0.0004,0.5400,0.00867,5.3317,86.9087,0.0000,7.1782
40.4400,7.0602,86.9887,3.5652,0.0004,0.5400,0.00867,5.3317,86.9887,0.0000,7.0602
40.4800,6.9421,87.0687,3.5652,0.0004,0.5400,0.00867,5.3317,87.0687,0.0000,6.9421
40.5200,6.8241,87.1487,3.5652,0.0004,0.5400,0.00867,5.3317,87.1487,0.0000,6.8241
40.5600,6.7060,87.2287,3.5652,0.0004,0.5400,0.00867,5.3317,87.2287,0.0000,6.7060
40.6000,6.5880,87.3087,3.5651,0.0004,0.5400,0.00867,5.3317,87.3087,0.0000,6.5880
40.6400,6.4699,87.3887,3.5651,0.0004,0.5400,0.00867,5.3317,87.3887,0.0000,6.4699
40.6800,6.3519,87.4687,3.5651,0.0004,0.5400,0.00867,5.3317,87.4687,0.0000,6.3519
40.7200,6.2338,87.5487,3.5651,0.0004,0.5400,0.00867,5.3317,87.5487,0.0000,6.2338
40.7600,6.1158,87.6287,3.5651,0.0004,0.5400,0.00867,5.3317,87.6287,0.0000,6.1158
40.8000,5.9977,87.7087,3.5651,0.0004,0.5400,0.00867,5.3317,87.7087,0.0000,5.9977
40.8400,5.8797,87.7887,3.5651,0.0004,0.5400,0.00867,5.3317,87.7887,0.0000,5.8797
40.8800,5.7616,87.8687,3.5651,0.0004,0.5400,0.00867,5.3317,87.8687,0.0000,5.7616
40.9200,5.6436,87.9487,3.5650,0.0004,0.5400,0.00867,5.3317,87.9487,0.0000,5.6436
40.9600,5.5255,88.0287,3.5650,0.0004,0.5400,0.00867,5.3317,88.0287,0.0000,5.5255
41.0000,5.4075,88.1087,3.5650,0.0004,0.5400,0.00867,5.3317,88.1087,0.0000,5.4075
41.0400,5.2894,88.1887,3.5650,0.0004,0.5400,0.00867,5.3317,88.1887,0.0000,5.2894
41.0800,5.1714,88.2687,3.5650,0.0004,0.5400,0.00867,5.3317,88.2687,0.0000,5.1714
41.1200,5.0533,88.3487,3.5650,0.0004,0.5400,0.00867,5.3317,88.3487,0.0000,5.0533
41.1600,4.9353,88.4287,3.5650,0.0004,0.5400,0.00867,5.3317,88.4287,0.0000,4.9353
41.2000,4.8172,88.5087,3.5649,0.0004,0.5400,0.00867,5.3317,88.5087,0.0000,4.8172
41.2400,4.6992,88.5887,3.5649,0.0004,0.5400,0.00867,5.3317,88.5887,0.0000,4.6992
41.2800,4.5812,88.6687,3.5649,0.0004,0.5400,0.00867,5.3317,88.6687,0.0000,4.5812
41.3200,4.4631,88.7487,3.5649,0.0004,0.5400,0.00867,5.3317,88.7487,0.0000,4.4631
41.3600,4.3451,88.8287,3.5649,0.0004,0.5400,0.00867,5.3317,88.8287,0.0000,4.3451
41.4000,4.2270,88.9087,3.5649,0.0004,0.5400,0.00867,5.3317,88.9087,0.0000,4.2270
41.4400,4.1090,88.9887,3.5649,0.0004,0.5400,0.00867,5.3317,88.9887,0.0000,4.1090
41.4800,3.9910,89.0687,3.5648,0.0004,0.5400,0.00867,5.3317,89.0687,0.0000,3.9910
41.5200,3.8729,89.1487,3.5648,0.0004,0.5400,0.00867,5.3317,89.1487,0.0000,3.8729
41.5600,3.7549,89.2287,3.5648,0.0004,0.5400,0.00867,5.3317,89.2287,0.0000,3.7549
41.6000,3.6369,89.3087,3.5648,0.0004,0.5400,0.00867,5.3317,89.3087,0.0000,3.6369
41.6400,3.5188,89.3887,3.5648,0.0004,0.5400,0.00867,5.3317,89.3887,0.0000,3.5188
41.6800,3.4008,89.4687,3.5648,0.0004,0.5400,0.00867,5.3317,89.4687,0.0000,3.4008
41.7200,3.2827,89.5487,3.5648,0.0004,0.5400,0.00867,5.3317,89.5487,0.0000,3.2827
41.7600,3.1647,89.6287,3.5647,0.0004,0.5400,0.00867,5.3317,89.6287,0.0000,3.1647
41.8000,3.0467,89.7087,3.5647,0.0004,0.5400,0.00867,5.3317,89.7087,0.0000,3.0467
41.8400,2.9286,89.7887,3.5647,0.0004,0.5400,0.00867,5.3317,89.7887,0.0000,2.9286
41.8800,2.8106,89.8687,3.5647,0.0004,0.5400,0.00867,5.3317,89.8687,0.0000,2.8106
41.9200,2.6926,89.9487,3.5647,0.0004,0.5400,0.00867,5.3317,89.9487,0.0000,2.6926
41.9600,2.5746,90.0287,3.5647,0.0004,0.5400,0.00867,5.3317,90.0287,0.0000,2.5746
42.0000,2.4565,90.1087,3.5647,0.0004,0.5400,0.00867,5.3317,90.1087,0.0000,2.4565
42.0400,2.3385,90.1887,3.5646,0.0004,0.5400,0.00867,5.3317,90.1887,0.0000,2.3385
42.0800,2.2205,90.2687,3.5646,0.0004,0.5400,0.00867,5.3317,90.2687,0.0000,2.2205
42.1200,2.1024,90.3487,3.5646,0.0004,0.5400,0.00867,5.3317,90.3487,0.0000,2.1024
42.1600,1.9844,90.4287,3.5646,0.0004,0.5400,0.00867,5.3317,90.4287,0.0000,1.9844
42.2000,1.8664,90.5087,3.5646,0.0004,0.5400,0.00867,5.3317,90.5087,0.0000,1.8664
42.2400,1.7484,90.5887,3.5646,0.0004,0.5400,0.00867,5.3317,90.5887,0.0000,1.7484
42.2800,1.6303,90.6687,3.5646,0.0004,0.5400,0.00867,5.3317,90.6687,0.0000,1.6303
42.3200,1.5123,90.7487,3.5646,0.0004,0.5400,0.00867,5.3317,90.7487,0.0000,1.5123
42.3600,1.3943,90.8287,3.5645,0.0004,0.5400,0.00867,5.3317,90.8287,0.0000,1.3943
42.4000,1.2763,90.9087,3.5645,0.0004,0.5400,0.00867,5.3317,90.9087,0.0000,1.2763
42.4400,1.1582,90.9887,3.5645,0.0004,0.5400,0.00867,5.3317,90.9887,0.0000,1.1582
42.4800,1.0402,91.0687,3.5645,0.0004,0.5400,0.00867,5.3317,91.0687,0.0000,1.0402
42.5200,0.9222,91.1487,3.5645,0.0004,0.5400,0.00867,5.3317,91.1487,0.0000,0.9222
42.5600,0.8042,91.2287,3.5645,0.0004,0.5400,0.00867,5.3317,91.2287,0.0000,0.8042
42.6000,0.6862,91.3087,3.5645,0.0004,0.5400,0.00867,5.3317,91.3087,0.0000,0.6862
42.6400,0.5681,91.3887,3.5644,0.0004,0.5400,0.00867,5.3317,91.3887,0.0000,0.5681
42.6800,0.4501,91.4687,3.5644,0.0004,0.5400,0.00867,5.3317,91.4687,0.0000,0.4501
42.7200,0.3321,91.5487,3.5644,0.0004,0.5400,0.00867,5.3317,91.5487,0.0000,0.3321
42.7600,0.2141,91.6287,3.5644,0.0004,0.5400,0.00867,5.3317,91.6287,0.0000,0.2141
42.8000,0.0961,91.7087,3.5644,0.0004,0.5400,0.00867,5.3317,91.7087,0.0000,0.0961
42.8400,0.0000,91.7887,3.5644,0.0004,0.5400,0.00867,5.3317,91.7887,0.0000,0.0000
